,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,B2_mean,B2_std,B2_skew,B2_kurtosis,B2_entropy,B2_rms,B2_max,B2_p2p,B2_crest,B2_clearence,B2_shape,B2_impulse,B3_mean,B3_std,B3_skew,B3_kurtosis,B3_entropy,B3_rms,B3_max,B3_p2p,B3_crest,B3_clearence,B3_shape,B3_impulse,B4_mean,B4_std,B4_skew,B4_kurtosis,B4_entropy,B4_rms,B4_max,B4_p2p,B4_crest,B4_clearence,B4_shape,B4_impulse
2004-02-12 12:12:39,0.062371258362224714,0.07922458449077929,0.033481583099960764,0.455471768550614,4.887429576576406,0.0792428736793189,0.415,0.815,5.237063987348912,0.052406679311657586,1.270503045154409,6.653705743595284,0.07550495629669417,0.0951273609612415,0.08217144457605766,0.17058661907969297,5.071648749284228,0.09514460891863293,0.4,0.793,4.204126797579015,0.06366605556906713,1.2601107739837025,5.297665472822917,0.08223799990233899,0.10600915015348439,0.061260861508382475,1.1018831215210567,5.1662040836163365,0.10602570430392444,0.61,1.218,5.753321838366901,0.06889430102324397,1.2892544131646482,7.417495570471073,0.044170809121539145,0.055440612557830844,0.03624671421135812,0.1746804175051082,4.535143833166998,0.05552452960064074,0.291,0.54,5.240926885702818,0.037257406788346166,1.2570412610704282,6.588061341581781
2004-02-12 12:22:39,0.060837052590458525,0.0776255185643278,0.019470703184907134,0.6420497057083758,4.8650559743382615,0.07763912783893447,0.474,0.913,6.105169045475785,0.05103294260634448,1.2761816119131175,7.791304473457357,0.07464759021436593,0.09331047926627023,0.06996927237568773,0.059540833077981414,5.053530948645418,0.09332898493331555,0.415,0.8180000000000001,4.446635740188554,0.06337577425083116,1.2502611894811628,5.5594560897175915,0.08055198007715221,0.10458755814350802,0.10493842331303874,1.6371801060526852,4.822984857609058,0.10460279262903202,0.867,1.595,8.288497641499566,0.06720291189335521,1.2985750633174267,10.763236349616639,0.04360154304409395,0.05470140397494941,0.0014384810333014392,0.11067673330003736,4.522999915367749,0.05477077135118716,0.276,0.505,5.039184097487021,0.036774633241114234,1.256165895225264,6.330051203024697
2004-02-12 12:32:39,0.06109014112017189,0.07736738469875878,0.025676466895003018,0.36524934436258993,4.865143092054867,0.07740419179014077,0.4,0.778,5.167678787790784,0.05140543282982907,1.267048829333642,6.547701358442607,0.0748322183700376,0.09436813706953891,0.09279822805840798,0.29067387721177784,5.020162658315077,0.0943827193391307,0.615,1.045,6.516023317681878,0.06308818713056198,1.2612578030550676,8.218385254315038,0.08078705014893306,0.10441034522888377,-0.01503133127050498,1.154976596156288,5.085777997751203,0.10442433724516637,0.615,1.213,5.88943168062546,0.06754350626190062,1.2925875750217064,7.612606214315677,0.043524488500415064,0.054602214469894175,-0.03366495543516543,0.04508326564721843,4.520404374562688,0.05469114502198336,0.234,0.456,4.27857196820331,0.0366433504339319,1.256560315957804,5.3762837442137545
2004-02-12 12:42:39,0.06259866204404513,0.07985356531667483,0.036634756596476546,0.5991416797380991,4.893724204509241,0.07985841455545742,0.432,0.852,5.409573961676875,0.052503669260752235,1.275720789355979,6.9011059644699735,0.07548815860149423,0.09483047086471735,0.09951219694874609,0.10697684457418433,5.068471885060737,0.09483664357359395,0.417,0.776,4.3970345668803095,0.06374189654294124,1.2563115239602192,5.524045197623165,0.08062556765467063,0.10488455983706542,0.05491347046004583,1.5419133461092396,4.981031271866964,0.10489663585679453,0.684,1.326,6.520704829216837,0.06711751739908428,1.3010343853463446,8.483661199505068,0.044679281214903076,0.05618204583526597,0.0034293502197316026,0.10258436533150084,4.549317966215749,0.05625518016307857,0.266,0.513,4.7284534371570865,0.03760326895455247,1.259088746134848,5.953542509347127
2004-02-12 12:52:39,0.062340690463401544,0.0791835647468487,0.024793227272938326,0.5516357140585191,4.8861769727042015,0.07921703904071795,0.422,0.8049999999999999,5.327136751262439,0.052439334926216566,1.2707116082909609,6.769254508782579,0.07560125006103814,0.09476843790151296,0.10751553083753031,0.14074397062879385,5.067750517715284,0.094781239563595,0.461,0.847,4.86383172579933,0.06407048122271287,1.2536993698790895,6.097782769832545,0.08039816397285024,0.10365570051418548,0.004058251313405354,1.2156266074792774,4.9353850135258,0.10366524175330363,0.691,1.37,6.665686476132478,0.06725299137360916,1.289398123423695,8.59472363365592,0.04424551980077152,0.05555013385862338,0.010989040774523036,0.0803638224085157,4.538450916338707,0.05563183547411197,0.227,0.447,4.080397457057361,0.03729292332135381,1.2573439237376052,5.13046294906545
2004-02-12 13:02:39,0.06162976707847063,0.07864894818243866,-0.013387632273120877,0.5536073592489772,4.878412334124367,0.07866180939836745,0.371,0.725,4.71639290829356,0.051722903221858366,1.2763606472536335,6.019818305132016,0.07528429122515748,0.09462762441580008,0.0805556183904015,0.1961935548029312,5.066406337708196,0.09463317501989672,0.513,0.987,5.420931928915428,0.06360278324891316,1.2570109046636477,6.814170548086035,0.08099931637286976,0.10470876806188717,0.024891887802496755,1.3692987439574762,4.9183350854585965,0.10472226236095075,0.725,1.396,6.923074269548447,0.0677679490529822,1.2928783482427866,8.950692826375931,0.04468836368963328,0.05623160847496453,0.0371018694478784,0.19408022981319162,4.549783253438655,0.056324186934995996,0.291,0.538,5.16651932030274,0.03759425460789637,1.2603770262472593,6.511762256972179
2004-02-12 13:12:39,0.06188495532008399,0.07843091842954626,0.016516119705018126,0.4802700020958972,4.878237448713375,0.07845498036790617,0.439,0.8200000000000001,5.595565736443459,0.052080716135380546,1.2677553043727348,7.093808143342523,0.07599184530494653,0.09568657089108325,0.09873756570880327,0.16645080489516006,5.0773243114231335,0.09569212359790993,0.476,0.9059999999999999,4.974286096942639,0.06405318773597345,1.2592420043743964,6.263829995045741,0.08330416524244348,0.10869572269876444,-0.03883865255012467,2.0738219852780255,4.783571255977615,0.10870511888238726,0.962,1.7189999999999999,8.849629252885773,0.06927634489977838,1.3049181702501713,11.548042012068093,0.04454856194150106,0.0561109174827576,-0.019908399984946708,0.214638527569043,4.547247184751425,0.056175028872633904,0.3,0.5760000000000001,5.340451193717985,0.03756154965504272,1.260984113166215,6.734224112417927
2004-02-12 13:22:39,0.06124630108892035,0.07760856675037417,0.02043834753131989,0.448020430948433,4.86662235710947,0.07762448814783195,0.444,0.849,5.719844479417684,0.051502457214665905,1.2674151216925402,7.249417386943568,0.07403252111919528,0.0929276455896437,0.0963556315270896,0.11816043823416855,5.049225927571905,0.09294026609163882,0.454,0.864,4.88485797482393,0.0626064990517296,1.2553978263417682,6.132440083582215,0.08016592607060893,0.10421088843062812,0.05813142852986028,2.367607591275718,4.719690764073469,0.104217883094023,0.984,1.7530000000000001,9.441757698266214,0.06695647266725956,1.3000271836469457,12.274541669153896,0.04348210361834074,0.05476243783514587,-0.03368909279914884,0.20324084427794142,4.522997769328233,0.054830766987592636,0.308,0.5860000000000001,5.617284180425484,0.03659441123958609,1.260996189808651,7.083373948588947
2004-02-12 13:32:39,0.06147629278773378,0.07778027602281322,0.0035624444202039408,0.34169672342510493,4.871546539723017,0.07782727773993013,0.405,0.761,5.203830992950308,0.05172553488354361,1.2659722018153121,6.5879053800200635,0.07533194980223644,0.09495414874022688,0.10600139863304765,0.13768282369936147,5.070948472558671,0.09496844768123333,0.425,0.8300000000000001,4.475170547448929,0.06344535039292494,1.2606662635249344,5.641696532689277,0.08176219541969824,0.10521837361813506,0.08362340913478533,1.153054737458604,4.97179120313668,0.10523231736124429,0.676,1.3250000000000002,6.4238821015354945,0.06849317134674814,1.2870534703853072,8.267879752127318,0.04415615996874848,0.0555434275983174,-0.0005071098310431511,0.09247846630035284,4.537762322998222,0.055627022595620336,0.229,0.451,4.116704243991477,0.03713803723059907,1.25977944266418,5.186139378108847
2004-02-12 13:42:39,0.0618432540651399,0.07890395817650663,-0.0320498961971475,0.5968040104233632,4.882001830861613,0.07893448896101438,0.471,0.874,5.966973451017415,0.051901239041972344,1.2763637708629008,7.6160287345794035,0.07581947360710972,0.09547638631161814,0.1417383511612635,0.24282212146176896,5.072982963553416,0.0954771500207396,0.479,0.933,5.016907185603585,0.06411087624945389,1.2592694921029701,6.317638163542767,0.08151184139850579,0.10675647976267619,0.02695390203360316,2.4557037264066257,4.692243416319818,0.10676337084582431,0.935,1.8530000000000002,8.757685267826755,0.06781127689603585,1.3097897067969,11.470726019166337,0.04355427511108941,0.05467956277012464,-0.015880814557289277,0.08190552918614813,4.522956118955974,0.05476446956124498,0.229,0.444,4.181543285905499,0.03669669735422359,1.2573844799749938,5.257807630041213
2004-02-12 13:52:39,0.06221309634259485,0.0790188825040641,0.06160704161597846,0.5066734637738177,4.883731977561737,0.07903025212545657,0.415,0.8029999999999999,5.251153689111459,0.05226969281760089,1.2703153639910971,6.670621209956815,0.0759205527613653,0.09565495943390548,0.11740916193704658,0.15272938293165783,5.076935637056412,0.0956674434145649,0.486,0.899,5.080098125900257,0.06399537212013871,1.2600994056941122,6.401428629314686,0.08089569803213048,0.10560687474852379,0.057659158118334455,1.914428528207028,4.86217544468599,0.10562043691065622,0.889,1.5510000000000002,8.416931665904777,0.06719224175096625,1.305637252412427,10.989459534015065,0.04392480101567459,0.05526729400656672,-0.044152253430085234,0.15086914887042102,4.532731888056103,0.05534632493995954,0.242,0.471,4.372467372721223,0.036990961577835206,1.2600244886757523,5.509415965564469
2004-02-12 14:02:39,0.06262576297670784,0.07934651362208318,0.03772732162828148,0.38463295352525506,4.889619279971236,0.07936517835135827,0.381,0.742,4.800594012568983,0.052720202152687454,1.267292797388772,6.083758215316337,0.07640636749841301,0.09608048847566196,0.07502589244752238,0.15705675469385705,5.082326865227725,0.09608624273674057,0.486,0.8939999999999999,5.057956125223406,0.06458178017472871,1.2575685231827873,6.360726414720532,0.0822937643439621,0.10640044514435128,0.04708017070166369,1.2878209332942734,4.955375942572944,0.10640108862107103,0.703,1.396,6.607075257506172,0.06869993633311022,1.2929422960450307,8.542567053582342,0.04376580887738659,0.055171661947628965,-0.020370758287743377,0.1644454626549341,4.530357656186538,0.05524831391312919,0.266,0.498,4.814626567939259,0.036769739895254464,1.2623624543970329,6.077803811308966
2004-02-12 14:12:39,0.06251403877142438,0.0794698602326681,0.019652842723736953,0.41525191995230104,4.891189414212989,0.07948830599884454,0.344,0.6859999999999999,4.327680602540459,0.05246389520892497,1.2715272850868695,5.502763967271378,0.07490766150690953,0.09432790257263667,0.1042408389715964,0.1336979210986402,5.064072321834722,0.09433669685573615,0.417,0.764,4.420337089369314,0.06323148061295238,1.2593731396491996,5.566853798546837,0.08181249084427951,0.10652558222837709,0.17943239874782993,1.9638762788071982,4.848396445465091,0.10653079092225962,0.972,1.5899999999999999,9.12412262769468,0.06822186683409026,1.3021335718164173,11.88082638689107,0.04342741344792226,0.0546845596932705,-0.019724500790698974,0.22911334638741643,4.521422365525634,0.05474978932047375,0.293,0.562,5.351618766694181,0.03651691872606141,1.2607195541620082,6.746890425591724
2004-02-12 14:22:39,0.0626069144001172,0.07972520288681714,-0.03851298927950014,0.5203227253938261,4.892277136415257,0.07975488934928048,0.393,0.759,4.92759758312605,0.05261434256040098,1.2738990591290211,6.277261924910714,0.0765010010254407,0.09624520285361322,0.137898543602024,0.1863495738030112,5.082913001858104,0.09625357713297769,0.466,0.888,4.841378511639154,0.06466297551598973,1.258200230621403,6.091423559869889,0.08113311196835783,0.10517889752465216,0.0005342690223307617,1.255694827028321,4.961448280575594,0.10518485607703552,0.684,1.3530000000000002,6.502837247778811,0.0675966964326244,1.296447942463466,8.430589970057628,0.04504121294985107,0.05656484478646674,0.007319465149442293,0.0819713093926353,4.555726235555959,0.05664795943517599,0.264,0.486,4.660362043616123,0.037880140108550356,1.2576916944543186,5.861298635406153
2004-02-12 14:32:39,0.06244855705845012,0.07936012379966981,-0.03648275178439707,0.4850058498244909,4.888588144107998,0.07938285813654022,0.437,0.85,5.50496681850823,0.05243084146792329,1.2711720154276753,6.9977597655455845,0.07664822501098686,0.09673594619147569,0.17115481641773853,0.3714830598763026,5.032132932648515,0.0967425985668146,0.667,1.0670000000000002,6.8945842873896055,0.06463727948584401,1.2621635863445941,8.702093230526751,0.08357327017920797,0.10797981866748535,0.07328377036229389,1.3882158891160183,4.912678454701145,0.10800338394649377,0.847,1.528,7.84234686960933,0.06975778904030827,1.2923197059885267,10.134819400793573,0.044517115093510425,0.056028107814518835,-0.04497417168426261,0.13614277010498066,4.546670812069125,0.05610482035210112,0.22,0.437,3.92123169844106,0.03743414823466574,1.2602977581599828,4.941919518771129
2004-02-12 14:42:39,0.0613288734801504,0.07756402481957393,0.02671387387546043,0.3103689711265458,4.868547198489589,0.07759267852655832,0.405,0.7130000000000001,5.219564625048704,0.051630264801364976,1.2651900177437931,6.603741060580244,0.07514195029054153,0.09473329012473168,0.14400682085333186,0.2622935856518147,5.065816875108357,0.09474315048434584,0.603,0.984,6.364576192762685,0.06338252777246535,1.2608556221659795,8.024811675348575,0.08256545729771961,0.10657044365340863,-0.004609339361731417,1.0236683135431783,5.033461041926089,0.10658607432402523,0.688,1.254,6.454877003054423,0.06888873604362805,1.2909281655122504,8.33278252816026,0.04414287807021827,0.055408025311978436,-0.034062601557795925,0.1276285744270491,4.536186323042448,0.05549985317834202,0.259,0.501,4.666679012063961,0.03720749791396782,1.2572776312876146,5.8673111342674025
2004-02-12 14:52:39,0.061452024024610585,0.0777300205443654,0.001339950036326396,0.3682606692287673,4.8697934602493484,0.07774289367818069,0.388,0.732,4.990809855961099,0.05177671580934292,1.265098992460295,6.313868520337296,0.0766623370281752,0.0962334859497706,0.09843194790506765,0.15732441877305847,5.083215445818917,0.0962431538618039,0.442,0.862,4.592534453252336,0.06485552907956234,1.2554163829682403,5.765542991959072,0.08087235704868401,0.105612074093367,-0.060067774517485066,1.6131230102461482,4.9494191097193285,0.10562840470656347,0.713,1.321,6.750078276584026,0.06711332680874657,1.3061126021463263,8.816362302520552,0.043867278675716596,0.055134831192670666,-0.003754984507200112,0.09516007664330539,4.530778025113186,0.05521930406641484,0.237,0.46399999999999997,4.291977307699296,0.03689395108981228,1.258781162939618,5.402660186696171
2004-02-12 15:02:39,0.06127867571658772,0.07746439283560166,-0.03398161338830049,0.40220270940031577,4.86526023357048,0.07749551321266378,0.4,0.769,5.161589147778362,0.051692506273465014,1.2646407956183405,6.52755620650142,0.07556155085697545,0.09511618724474277,0.08995661439907178,0.17420381890440062,5.071013463089324,0.09513754232974987,0.444,0.883,4.666927367758579,0.06375690479853217,1.259073447418096,5.8760043297736555,0.08216592607060891,0.10741911064436589,-0.03750525706221852,2.317584394674935,4.694096703031507,0.10744228961600542,0.981,1.87,9.130483010982509,0.068282512277371,1.3076258584814755,11.93925568558653,0.044179793935250754,0.0554054296271894,-0.00018292217812323043,0.06496003201153533,4.535216631070033,0.05549554447709667,0.222,0.444,4.0003211445491935,0.037249790207103145,1.2561295455209707,5.024921581240507
2004-02-12 15:12:39,0.061906343083158365,0.0782478940817421,0.03368427805897741,0.34220751130237037,4.876381516319781,0.07828142402093517,0.391,0.735,4.994799275693209,0.052113166681429256,1.2645137819848327,6.315992522361923,0.07515347429073686,0.09467661749760085,0.10679483860642336,0.2335636849491829,5.066694705095153,0.09468371408626507,0.522,0.925,5.513091718438641,0.06349395938928849,1.2598714161899423,6.945786670894333,0.08251682211045462,0.10655187404524685,0.13295312675222054,1.2027239515067243,4.992928544402579,0.10655711093821289,0.728,1.263,6.832017061931517,0.06894470562089927,1.2913380352381802,8.82244348946837,0.04384457248889106,0.0550834880282717,-0.02509650887156849,0.12482057976253325,4.52921379741912,0.05516497282929803,0.276,0.518,5.003174765517456,0.03691298342971663,1.2581938811987559,6.2949638765420834
2004-02-12 15:22:39,0.06188978954050491,0.07882607163340573,-0.00690690914319552,0.535447787449943,4.881285013149128,0.07886195483443591,0.488,0.871,6.18802819464107,0.051856466586107465,1.2742320731729626,7.884983995310234,0.07588436935397236,0.09586946676707772,0.08904294448226278,0.2909657461377244,5.078756296396774,0.09587933213361065,0.474,0.948,4.943714035674207,0.06395327285897773,1.2634925077438441,6.246345644502444,0.08026402656379705,0.10489638056383567,-0.013035285671435201,2.018354852323984,4.893287785967149,0.10490910940613545,0.776,1.499,7.396879111763929,0.06668580318834158,1.307050168019536,9.66809208585124,0.043732604131061094,0.055168994082067976,-0.03815884097784299,0.23527667518764694,4.530198901219487,0.05524429142407381,0.283,0.5489999999999999,5.122701236723203,0.03676948387949685,1.2632289460402049,6.4711444841447054
2004-02-12 15:32:39,0.061728355876751795,0.07855317795022171,-0.0025911519757719726,0.48930302544476056,4.878893831789673,0.0785842161460955,0.403,0.803,5.128256280507842,0.05180562272844115,1.273065109704177,6.5286041443358505,0.07564549050246595,0.09490181738649041,0.12011071935549915,0.16601727992931226,5.067895797481994,0.09492174309078062,0.452,0.904,4.761817316899872,0.06398294031167659,1.2548235520752726,5.975240519925842,0.08135905073489917,0.1048679992688436,0.013897059742502207,0.9574823428773862,4.998166474382506,0.10487564178239625,0.64,1.275,6.102465635708999,0.06800422445090058,1.2890470185563458,7.8663651335532405,0.04327818741149471,0.05432322666343203,-0.03970565576975478,0.07410866938704208,4.515516200578359,0.05443272211077171,0.225,0.447,4.133543046811445,0.036456833816114115,1.2577403391047368,5.198923833400654
2004-02-12 15:42:39,0.06321094780018556,0.0802142161172945,0.023070306834791308,0.48695435809275134,4.898214332752658,0.0802328752641825,0.396,0.774,4.935632665488956,0.053264621224096316,1.269287648048001,6.264737577607364,0.07551774989013137,0.09488075113465551,0.1365112192643061,0.165937324499136,5.0677055312386345,0.09489544440291216,0.466,0.893,4.91066776632008,0.06385433113448892,1.2565978798490798,6.170734703801029,0.08134772205674105,0.10489156207835726,-0.022369444347071082,1.1361620640265175,4.9656674399646485,0.10490264379895091,0.679,1.316,6.472668136956816,0.067995305102253,1.2895584676087182,8.346884004033807,0.04509233849309049,0.05673540471000899,-0.001516021701480697,0.14378406200481209,4.5595741565692975,0.05681007858264102,0.239,0.473,4.2069999894882955,0.03795165782168254,1.259860998145972,5.300235205956818
2004-02-12 15:52:39,0.060691440011719326,0.07740099530095824,-0.01835638111595113,0.5090936869336895,4.864605028520169,0.07742186274748619,0.388,0.732,5.011504324889135,0.050878377890289504,1.2756636311897736,6.392993804811328,0.07611431222227649,0.09547423585822776,0.12321775597709517,0.20155979879793628,5.073691341219364,0.09549269489372124,0.466,0.915,4.8799544354532625,0.06447320366744602,1.25459577976418,6.122370240161154,0.0800685580350603,0.10423734707970411,-0.024723699711641105,1.4352875974498143,5.009759307206703,0.10425112791133104,0.684,1.351,6.561080092886518,0.06655506648300794,1.3020232969061551,8.542679133805446,0.04403042140729528,0.055283126086826034,-0.061016035512410506,0.17620543409519973,4.5320690729874515,0.05539257416231665,0.31,0.5740000000000001,5.596418016097395,0.03709825723043948,1.258052328182778,7.040586714635372
