,B1_x_mean,B1_x_std,B1_x_skew,B1_x_kurtosis,B1_x_entropy,B1_x_rms,B1_x_max,B1_x_p2p,B1_x_crest,B1_x_clearence,B1_x_shape,B1_x_impulse,B1_y_mean,B1_y_std,B1_y_skew,B1_y_kurtosis,B1_y_entropy,B1_y_rms,B1_y_max,B1_y_p2p,B1_y_crest,B1_y_clearence,B1_y_shape,B1_y_impulse,B2_x_mean,B2_x_std,B2_x_skew,B2_x_kurtosis,B2_x_entropy,B2_x_rms,B2_x_max,B2_x_p2p,B2_x_crest,B2_x_clearence,B2_x_shape,B2_x_impulse,B2_y_mean,B2_y_std,B2_y_skew,B2_y_kurtosis,B2_y_entropy,B2_y_rms,B2_y_max,B2_y_p2p,B2_y_crest,B2_y_clearence,B2_y_shape,B2_y_impulse,B3_x_mean,B3_x_std,B3_x_skew,B3_x_kurtosis,B3_x_entropy,B3_x_rms,B3_x_max,B3_x_p2p,B3_x_crest,B3_x_clearence,B3_x_shape,B3_x_impulse,B3_y_mean,B3_y_std,B3_y_skew,B3_y_kurtosis,B3_y_entropy,B3_y_rms,B3_y_max,B3_y_p2p,B3_y_crest,B3_y_clearence,B3_y_shape,B3_y_impulse,B4_x_mean,B4_x_std,B4_x_skew,B4_x_kurtosis,B4_x_entropy,B4_x_rms,B4_x_max,B4_x_p2p,B4_x_crest,B4_x_clearence,B4_x_shape,B4_x_impulse,B4_y_mean,B4_y_std,B4_y_skew,B4_y_kurtosis,B4_y_entropy,B4_y_rms,B4_y_max,B4_y_p2p,B4_y_crest,B4_y_clearence,B4_y_shape,B4_y_impulse
2003-11-08 23:31:44,0.12919805654572977,0.09933768187207176,-0.03881177680228724,1.0504781743841414,4.968764462572047,0.1540767631976627,0.786,1.206,5.101353271496577,0.11346047881711989,1.1925625455761177,6.083682843339014,0.1268320230480004,0.09149068909662356,0.043915045113643233,1.0672303365754128,4.909019111475788,0.14940465558641097,0.745,1.209,4.986457731694414,0.11234952564883251,1.1779726601843117,5.8739108791006975,0.1252493285804971,0.09273078864512484,-0.09138058080466352,0.40854030149690646,4.925029451717767,0.1489080247467418,0.774,1.167,5.197839413398945,0.10997868164230057,1.1888927983437405,6.179673845537258,0.12143810732945945,0.07665274224424422,-0.05085796656747488,0.5789914878102449,4.851751070541401,0.1400473441603848,0.557,0.801,3.977226439668241,0.10922384235420739,1.1532405044854563,4.586698625735897,0.1305764441623126,0.10904882738587574,-0.01709342414320826,0.679221567439591,5.122592334294181,0.15784653106578067,0.754,1.213,4.77679170336521,0.11343396387188934,1.2088438468240879,5.774395258173388,0.1328678158113189,0.11376955544589118,-0.013777194121900434,0.5287432475547544,5.159754913385246,0.16097300037869847,0.713,1.084,4.42931422240143,0.11519786483834084,1.2115274071133282,5.3662355751561925,0.11774554421602618,0.07155233544670485,0.09167782368016313,0.7579670652139758,4.780712301879448,0.13410985477259424,0.449,0.688,3.348001537704704,0.10720212377481401,1.1389802957345434,3.813307781534609,0.12060505884076371,0.08045945168878947,0.003828040470052303,0.9281520735136133,4.894854491863328,0.13974589871207682,0.664,0.9470000000000001,4.7514811248096915,0.10836062773903345,1.1587067744528443,5.505573368001811
2003-11-08 23:41:44,0.12803911323795106,0.09945695773075947,-0.06809780163665761,0.9520505166349524,4.990868042014907,0.1533924501463564,0.737,1.189,4.804669325620693,0.11190771767374207,1.1980124375064054,5.756053610199103,0.12647775770301284,0.09187635930078941,-0.004488148435784782,1.1251606903917284,4.92170773436507,0.14896957466702207,0.881,1.272,5.913959289802753,0.11210839380497951,1.1778321925727298,6.96565163709424,0.12454992919576154,0.0903751844290912,-0.010969920750376774,0.07211176081012916,5.020118835536913,0.14731008567265783,0.513,0.808,3.482449946705976,0.10957751196104024,1.1827392165042743,4.118830121482378,0.120485863567557,0.07480911602992567,-0.0584133796828642,0.21205015161096163,4.83201970342706,0.1386876834780692,0.479,0.6719999999999999,3.4538034523862002,0.10850006733304614,1.1510701701557406,3.9755701276226683,0.13189013135407002,0.11049579513739587,-0.012975850232869506,0.4623668954412006,5.11064459920529,0.15950465034938707,0.713,1.172,4.470089106732679,0.1142566399675119,1.2093751724394268,5.406014784274437,0.13388178133697937,0.11389298560868312,0.032308630872819724,0.5790479225141336,5.006539677017114,0.16196819721485067,0.881,1.45,5.439339420635486,0.11620212319220317,1.209785197040201,6.580432312762033,0.11826749352995752,0.07234411222835563,0.042951557161747304,0.915956884737847,4.787301210491227,0.13491485886128202,0.457,0.704,3.387321484506628,0.10760283189921346,1.1407602785384783,3.8641218001651527,0.12046296205869428,0.08178843165583607,-0.02715019965480593,0.9416175101887236,4.909532080346491,0.140188400330714,0.515,0.896,3.673627766527615,0.1079484885010001,1.163746913863937,4.27517297598138
2003-11-08 23:51:44,0.12773045558865181,0.09752792443855722,-0.0006869055381119389,0.9090268182463332,5.027673532843902,0.1519511561816323,0.642,1.081,4.2250418893331485,0.11233774415559257,1.1896235356036133,5.02620927046187,0.12527022803847845,0.09092756291356696,0.061947996573426346,1.0834000386191307,4.8281589028173295,0.1477255184463212,0.718,1.245,4.8603654097913935,0.11073360083367842,1.1792548058661256,5.731609267761982,0.1255392353142243,0.09087363322873497,-0.04589605896497035,0.0834351295479534,5.025796960359972,0.1484554283604281,0.603,0.85,4.061825200059401,0.11057543550880385,1.1825420792857677,4.803279217773574,0.12102129010205577,0.07400986667326712,0.012206458627453138,0.27292418153905373,4.820207387966227,0.1385958997549291,0.488,0.72,3.521027684533968,0.10948768975554596,1.1452191563819298,4.032348354479411,0.13023814639386688,0.10885058482838193,-0.030873556098002585,0.564061656829169,5.016752069603628,0.15764061424621767,0.813,1.3159999999999998,5.157300381551302,0.11300294312747534,1.2104027783801536,6.242410710770722,0.13293876654133505,0.11408759064298454,-0.007574026621176026,0.509503074090242,5.096555268010043,0.16145648346998906,0.752,1.2890000000000001,4.657601750256,0.11490176191627785,1.2145176886366469,5.656739712310919,0.15464656477367056,0.07169725316421155,0.08118185501981261,1.3179478609769952,4.774040839588036,0.1688357632924704,0.574,0.94,3.3997536351683535,0.14576150608370603,1.0917524326490287,3.711689301602428,0.12128853947946679,0.08156972917069762,0.001984337946101472,1.2484384065500778,4.903092500125021,0.14074051538395244,0.63,1.065,4.47632295704833,0.10898568786149199,1.1603776909835635,5.194225296996458
2003-11-09 00:01:44,0.12835358171785732,0.0990854866409226,-0.07038395434379531,1.2540057181173991,4.901493818870516,0.15335034523983002,0.835,1.392,5.445048060988151,0.11261646411207947,1.194749248033606,6.505467076372437,0.12636574051467356,0.09180502323194505,0.06039936092790662,0.9412527808781324,4.932098945738752,0.14879997083295637,0.72,1.108,4.838710625879596,0.11188881727626533,1.1775341182421017,5.697746850273819,0.12569217246935888,0.09176491473447872,-0.048169456952243284,0.19771913651578332,5.0335754510137996,0.148961177145251,0.593,0.901,3.9809030202666147,0.11048817099751687,1.1851269193518366,4.717875332646995,0.12072127545290297,0.07549690172247055,-0.07464284697159408,0.42173169299177093,4.839107883483032,0.13912077002298986,0.581,0.784,4.1762276035705455,0.10867621612549871,1.1524130233138987,4.812739078677691,0.13082928853947948,0.1087936780336576,0.004191573742942234,0.4178523637493714,5.168673976760995,0.15792107868527172,0.684,1.099,4.331277405742495,0.11366178837945909,1.2070774094106378,5.2281871103624775,0.13281083060696322,0.11367832143992848,-0.015330232024157881,0.38753588584377896,5.2124328133286015,0.16113592679367753,0.652,1.0430000000000001,4.046273310823087,0.11499533792470663,1.2132739932222758,4.909238177491045,0.07699877923726746,0.07253731855234279,0.05182871902804644,1.137732885976129,4.787367135698642,0.09481595197673931,0.447,0.823,4.714396582862556,0.06607022410846188,1.2313955223182074,5.80528684256921,0.12105381122125104,0.08147906658709876,0.02013413756966764,1.0173363207932726,4.905688119925067,0.14050171153368113,0.569,1.001,4.0497727308012115,0.10861428981051607,1.1606550022360305,4.700388977923495
2003-11-09 00:11:44,0.12985790321793056,0.09898469015756721,-0.019244837241168898,0.9961722362782943,4.932982482958119,0.15430608095426387,0.85,1.2429999999999999,5.508532098951686,0.11437729276263311,1.1882686931676683,6.545616238493472,0.1269185507104839,0.09146618418314006,0.046756245488081175,1.3341413531864554,4.801790394023907,0.14944687590972164,0.833,1.424,5.573887007870284,0.11246185418916249,1.1775022254282392,6.563264356052809,0.12447604863518727,0.09108909516899648,-0.06880206744271558,0.31009614793392126,4.9222903367312005,0.14773224859939751,0.752,1.155,5.090290083102863,0.10930065749403092,1.1868327298239456,6.041322874924729,0.12078128814883539,0.07622724316800808,-0.03707292737776663,0.34643043739314017,4.84887619558888,0.13938402925972687,0.476,0.752,3.4150253980176317,0.10848623951565504,1.1540200588684553,3.941007810857577,0.1318083402509888,0.10995454357513675,0.007437023017193967,0.6440666336049627,4.972856758793927,0.15912112723174307,0.798,1.416,5.015047428854608,0.11450341773728391,1.2072159237324844,6.054245114386937,0.1335871868743591,0.11530107717536593,-0.010019004070873036,0.5052921092349125,5.139374469528108,0.16227250216603714,0.693,1.147,4.270594159513993,0.11550135729977112,1.2147310379299852,5.187623275964166,0.11851486889008252,0.07196001025715809,0.03817853037290311,0.9629500299457048,4.78219006369209,0.13502895429128126,0.547,0.781,4.0509830122806445,0.10789676424771379,1.1393418864304263,4.6154546271094405,0.12035895307388055,0.08054716605864211,0.05849963061817903,1.2559865994620307,4.828508184775195,0.13937399840437323,0.659,1.067,4.728285100123253,0.10809153559839649,1.1579861310260864,5.475288569480018
2003-11-09 00:21:44,0.12940485375262464,0.09847603474614076,-0.011682255690334112,0.7956195274207958,5.09608075471941,0.15402076900542888,0.652,1.065,4.233195329501429,0.11368202317699784,1.1902240490906235,5.0384508856707075,0.12623497241076226,0.09093427543350158,0.03652140479778252,1.4512219577141496,4.956715566679265,0.1485477650386351,0.845,1.27,5.6884060139190105,0.11199552947242555,1.1767560304546043,6.693866080553433,0.12470833536793789,0.09098581945239984,-0.05703911418154759,0.10943519086480791,5.02760813655072,0.14775449466227727,0.554,0.8200000000000001,3.7494629267710526,0.10961917626295399,1.1848004724491292,4.4423654470688385,0.12032081644611554,0.07413713852419974,0.011473803438004637,0.23028420327468657,4.8220472863678205,0.13806240154384788,0.457,0.669,3.3100974261617435,0.10851811172982907,1.1474523330356368,3.798179014224549,0.13076502758923775,0.10932979413049984,8.298741667792788e-05,0.5736510246245161,5.02399802549725,0.15797511441444362,0.715,1.242,4.526029322088136,0.11360613708503588,1.2080838227685682,5.467822805390866,0.13258967723033352,0.11331680867405478,0.009323925639704356,0.5266028158829665,5.142814922934743,0.16061617916517507,0.718,1.133,4.4702843993170855,0.11487155752295769,1.2113777069247569,5.415202864946245,0.11880897504760975,0.07086898680173502,0.10219004902393301,0.9896786069406343,4.765723118941726,0.1346603834396323,0.474,0.747,3.519966213466875,0.10858191485842568,1.133419284070673,3.9895975856205834,0.12076883636896335,0.08087935735537044,0.007731558677926949,1.0339411636109852,4.897756794800507,0.14017210808068556,0.53,0.855,3.7810660569856207,0.10847148611310757,1.160664557969598,4.388549363685066
2003-11-09 00:31:44,0.12850446799160115,0.09780306328975176,-0.005850542987358007,0.8940528251732682,5.032010938820023,0.15281204315507715,0.679,1.101,4.443367067024523,0.11301098323361224,1.189157431981779,5.283862970775292,0.12605600859416963,0.09080070468374188,-0.035000143605267785,1.4293735720603995,4.839317069088594,0.14846167498352236,0.83,1.282,5.59066843407311,0.1117633661841856,1.177743739780676,6.58437474941904,0.12451804287318717,0.09004660692279923,-0.08814740668193435,0.485878704912563,5.004534332847859,0.14748965770797942,0.686,1.0110000000000001,4.651173585053932,0.10962336150750392,1.1844842265806186,5.509241746584811,0.12056799648420334,0.07401582297672395,-0.08600242657637841,0.34195423082040755,4.819731556651616,0.13850261077701892,0.518,0.745,3.7400017017292884,0.10890075750836158,1.1487510352315207,4.296330826629169,0.1311146540358416,0.11011870744623435,0.1053878517911717,1.2515620492130073,4.739815294327022,0.15854338162663945,1.167,1.8530000000000002,7.360761376644646,0.11361302613153246,1.2091965066185502,8.900606942691455,0.1332383417159041,0.11432439670393375,-0.00414666720752178,0.5234798323354588,5.182714311634937,0.1616719137805153,0.652,1.082,4.032858798746892,0.11534607216738084,1.2134038272949865,4.893486301339741,0.11904150593290687,0.07259185050618912,0.07060362333080676,1.3641749808709478,4.785624777949255,0.13563930458494872,0.562,0.9650000000000001,4.143341796979123,0.10837643643101282,1.13942866836208,4.72104242630087,0.12041867278675716,0.07923615885267121,0.046140958542742264,1.133024709766707,4.8750171844575725,0.13896396807470465,0.549,0.8660000000000001,3.950664388806651,0.1085470458487007,1.1540068069076657,4.559093596490588
2003-11-09 00:41:44,0.12813911812100198,0.09843989156773834,-0.03900728295248739,0.9624944462925664,5.016593358868026,0.15294447985035337,0.696,1.148,4.550670940729555,0.11229019417431008,1.1935814924676447,5.431596613165123,0.12515117925679964,0.08961517828567117,0.08604598996483588,0.9274886744754354,4.918509788812916,0.14713710959500217,0.593,1.115,4.030254513169684,0.11089853155302669,1.1756749754078566,4.738269375658172,0.1248056057424679,0.08912021329753952,-0.035211082730027356,0.11623380917780102,5.00686578366874,0.14714377656226216,0.542,0.825,3.683472129524004,0.11019345223638391,1.1789837138076018,4.342753650973005,0.12055154060256847,0.07422448733539098,-0.05669732587272932,0.41956126667137594,4.821437307185487,0.13848949861848373,0.603,0.837,4.354120752947254,0.10873114774852895,1.1487990773593904,5.002009903697179,0.13063670101079153,0.10912367540943327,-0.01118539700766734,0.44653302311599763,5.1674550074126415,0.1580164496168952,0.647,1.057,4.094510423241546,0.11316269188365367,1.2095869567606572,4.9526664022735325,0.13348644953366862,0.11332614122990595,-0.009295999917929577,0.5922609444311853,5.098179394154737,0.16162449993260844,0.862,1.24,5.333349834705894,0.11574263691896818,1.2107933089631147,6.45758429422143,0.11847883197421749,0.07241406880903398,0.05729335841199718,0.7327412809873248,4.790580664109865,0.1351705962563222,0.439,0.671,3.24774775105327,0.10764560470739157,1.1408839368515806,3.7053032401225225,0.12066219053664728,0.07940589083012488,0.09870822442470678,1.0872728017773317,4.878825169268595,0.13928157854847575,0.588,0.9079999999999999,4.221663813175061,0.10863161703961548,1.1543100446711467,4.873108944772669
2003-11-09 00:51:44,0.1280156257629767,0.09765058486345161,-0.005449589954973674,0.836712573316837,4.973253259478553,0.15243044216692433,0.752,1.172,4.933397747259014,0.11238997632995623,1.190717471077727,5.874282889436809,0.1260878460862347,0.0901759146866815,0.0410633232675369,1.0830320814289123,4.915120688772278,0.1482049859394658,0.713,1.126,4.810904272081806,0.11184111477620676,1.175410561285222,5.654787690737147,0.12450256360173838,0.0899691667827453,-0.08632329078458541,0.16995212546551564,5.014621375136393,0.14759049047468648,0.549,0.881,3.7197518500974156,0.1094559135405572,1.1854413773101273,4.409547756431375,0.12105141852629524,0.07483410748273917,-0.014631467045863654,0.3992739817175588,4.830309269617961,0.13898694495425876,0.483,0.725,3.4751465337910514,0.10923708815769452,1.148164529142362,3.9900399836709135,0.1313089018018458,0.10998403515876759,-0.02346686320667589,0.5496297471044831,5.043058537200116,0.1588967452257659,0.791,1.311,4.978075535003063,0.11383510454300352,1.21009880552921,6.023963258741389,0.13146432931295474,0.11197092930322072,0.002278056885896053,0.3506499575410298,5.230235847155122,0.15924801895039686,0.605,0.969,3.799105345156272,0.11379610826173958,1.2113401390524896,4.602008797076654,0.11842375115972459,0.07149221805748893,0.06922831076638303,1.1806460072615015,4.772236870293517,0.134507729565831,0.535,0.8500000000000001,3.9774665866927696,0.108213191187834,1.1358171671526693,4.517674830941779,0.12070652863909372,0.08156466489530792,0.04853925383816801,1.4200644858768041,4.890726325100987,0.140054084863134,0.583,1.02,4.162677586803191,0.10850905798051494,1.160285913630144,4.829896166951664
2003-11-09 01:01:44,0.12869656721519607,0.09775050188711501,-0.04835698309719253,1.0567304192349867,4.928446441965767,0.1533253436930908,0.776,1.284,5.061133282396603,0.11298389974381567,1.1913708889897,6.029686857944199,0.12512476195126715,0.08919655987269753,0.038699993259461545,0.6576504732701722,5.002064469496522,0.14702484050584058,0.532,0.952,3.618436164730043,0.110980007259962,1.175025935818387,4.2517563406610135,0.12553879583964062,0.09138214258373932,-0.07819053812741372,0.2676848351677372,5.02685045675017,0.14867657814501448,0.671,0.903,4.51315202684802,0.11059290262264776,1.1843078241321459,5.344961256893963,0.1208320718785097,0.0756169462435806,-0.058381899636408656,0.40102171353459104,4.8399054792623435,0.13928841327742744,0.593,0.859,4.257353401096567,0.10864999699762692,1.152743730302619,4.907637440796599,0.1297821182674935,0.10874361127422537,0.02234738683001437,1.2303643668877524,4.664167250426783,0.15720504148908038,1.101,1.99,7.003592184901249,0.11250184503826223,1.2112997043634746,8.483449143053225,0.13221910249523902,0.11330863123514906,-0.03931128904782536,0.5287018275777013,5.0851186201046,0.16050665377957082,0.693,1.25,4.317578017368178,0.11458190318060145,1.213944511424515,5.2413001368312395,0.11880907270862835,0.07407947769006162,0.10223472549611876,1.2177333751469237,4.806532443067333,0.13565891935118468,0.503,0.869,3.7078284450863674,0.1080175236564208,1.1418228949895055,4.2336834092929525,0.11969456516431466,0.08129996869644837,-0.07830969924319926,1.061644805814589,4.902976228735317,0.13941579345616817,0.562,0.865,4.031107136916241,0.10728423365783507,1.1647629386077851,4.695284194637376
2003-11-09 01:11:44,0.12934611064993407,0.09918738543605861,0.0037677531375698244,0.8218783262341396,5.033042102588343,0.1540972233552986,0.645,1.07,4.185669189592324,0.11341761199000937,1.191355678040847,4.986620755421445,0.12599936520337907,0.09269816178961268,0.029815095483131673,1.5698659089438913,4.808196516287143,0.14910883328063637,0.776,1.3719999999999999,5.204252376782383,0.11121110701364925,1.1834094008327396,6.158761186990402,0.12519546852873675,0.09194260060780036,-0.07924857689101407,0.4229199962303172,5.0323811763073465,0.14849528823323668,0.623,0.972,4.195419312035506,0.11011814205766697,1.186107532311777,4.976218447211607,0.12066155574002638,0.07482202373159236,-0.0395579436249419,0.4134832105369157,4.827922875339616,0.13872688242591152,0.457,0.7350000000000001,3.2942425578118604,0.10882467360493443,1.149718993552579,3.7874532380855253,0.1317641974705796,0.11057522762227556,-0.016131866036964367,0.5714933614858202,5.047624545505205,0.1594540681010562,0.815,1.2839999999999998,5.111189759570653,0.11421923860382763,1.2101471504553367,6.1852917229809234,0.13315581815518338,0.1135705037726545,-0.0028898920880469116,0.5666768344487254,5.101525339988475,0.16162145646601145,0.742,1.24,4.590974591025546,0.11503542837204797,1.2137769021677554,5.572418917025865,0.1191016162898579,0.0729442713820097,0.1388163538847147,1.1350990973481045,4.793285370665132,0.13558862132251454,0.466,0.754,3.4368665707689483,0.10847269206638584,1.1384280545155003,3.9126253237898525,0.11995312271106988,0.08029798132551305,0.0815921612890513,1.6960974311511925,4.751427430424116,0.13895968948765325,0.632,1.201,4.5480815503416485,0.10791101697025199,1.1584499540071527,5.268724862814062
2003-11-09 01:21:44,0.1284944089066849,0.09731506815924505,-0.031650146474012174,1.074788299817714,5.026348820050874,0.15293244515118726,0.654,1.071,4.2763979831321155,0.1130173013642818,1.1901875455316482,5.089715619260503,0.1258411543532399,0.08987575072514312,0.06370131105510983,1.0576618606842687,4.9299407260171,0.14785437103756457,0.684,1.1380000000000001,4.6261736815763115,0.11163485362208009,1.1749285978618165,5.435423757159693,0.1249713364910396,0.09143175881908713,-0.06633057375135312,0.25472005837147194,5.017516329328325,0.14834653803325665,0.674,1.021,4.543415767807815,0.10968332204219533,1.187044503152073,5.393236712710723,0.12118238195224376,0.07614072261418858,0.017758006195918642,0.4213578170081367,4.8457389417317245,0.1394925825096926,0.461,0.761,3.3048352228188733,0.10917527074066258,1.151096225890861,3.804183352177988,0.1307973045558865,0.11029450453355687,0.006300858995504271,0.5320266707931629,5.099057984771057,0.1582197714229925,0.713,1.179,4.506390026906503,0.11331440474291818,1.2096562078264315,5.451182670934571,0.13268079496069143,0.11332309507528184,-0.00045811357057499595,0.5179677645666221,5.101491573638926,0.16099166629680653,0.681,1.199,4.230032620101582,0.11481343007117749,1.2133758042714666,5.132619232510296,0.11861096733238927,0.07093090277234941,0.10700316739558142,0.9613834532244803,4.769048114354742,0.13467716171494024,0.476,0.747,3.5343780188025415,0.10822936443155586,1.1354528568806617,4.013119618745559,0.1208323648615655,0.07963983158777634,0.03460318870002968,0.9101987324702812,4.883611667048982,0.13965256603848306,0.515,0.806,3.6877231447224905,0.10873585396116646,1.155754637414234,4.26210312601282
2003-11-09 01:31:44,0.12849997558474535,0.09837545767403867,-0.025079244971532886,0.8333713183411269,4.988735335097704,0.1530011320338284,0.767,1.1480000000000001,5.013034804411886,0.11285259504394808,1.1906705144307566,5.968872729428386,0.12676253723326336,0.09298286644947855,0.08428309891020572,1.1568870676095844,4.89374721827917,0.1495991123918818,0.691,1.206,4.619011362780639,0.11207193717200908,1.1801523987847884,5.451137339799765,0.126366619463841,0.0925506567518935,-0.10523680539274502,0.4218790379521322,5.039318882542974,0.1498690529882859,0.632,0.908,4.21701470315822,0.1112323467062981,1.1859860905052537,5.00132078140179,0.12159109331510327,0.07622415159990749,-0.06151831850726961,0.43289407907294075,4.848085288439647,0.14003120619327938,0.51,0.739,3.6420453259259062,0.10957046631960395,1.1516567733328014,4.19438616838764,0.13235426534498757,0.11127431891416177,0.011889004891664393,0.5469554528310492,5.037509657502963,0.16004804978857146,0.679,1.35,4.242475937051283,0.11486906614230784,1.209239833498367,5.130170895740722,0.13342697397333853,0.11442840182588265,0.013468565924440155,0.3957470951804898,5.139426940972159,0.16182345430378964,0.693,1.157,4.282444735724388,0.1154708553103363,1.212824135066762,5.193852332576138,0.1191370672396113,0.073534972887749,0.042958194125409625,0.9978199448844483,4.801582134506891,0.13594640190396476,0.459,0.74,3.376330624213554,0.10841517991186647,1.1410923993163784,3.8527052128692096,0.12081092826798183,0.08221067185313019,0.05212202602547964,1.012157523563396,4.912042059947791,0.14024431623332798,0.508,0.9159999999999999,3.6222501819954522,0.10841593974316803,1.1608578647971246,4.2049176120322365
2003-11-09 01:41:44,0.12874437228380292,0.09917466224529586,-0.06041700202446359,0.9718449843183019,4.923496815157326,0.1536576947078372,0.891,1.284,5.798603198454436,0.11292037197227565,1.1935099917930048,6.920690855798246,0.1258235753698911,0.09202184729008807,0.044760811381320584,1.1707142899294127,4.929881307234032,0.14841564052899056,0.728,1.165,4.905143402711637,0.11127492668577536,1.179553514456128,5.785879139579802,0.12639284144733626,0.09241574808841863,-0.03554035729072202,0.19950012241724258,5.04029258596944,0.14968523495636954,0.579,0.8719999999999999,3.8681169867473413,0.11115723443789755,1.1842857019615185,4.580955640919349,0.12071106987645881,0.07580579451513693,-0.04372149023984456,0.3418257966646001,4.841854088804001,0.13916399502249366,0.508,0.757,3.6503694789581878,0.1085999788967215,1.152868541095033,4.208396135664362,0.13040304702378044,0.10897951445690958,-0.007415188631180825,0.44187532965422927,5.107443540407678,0.15753790562458142,0.781,1.133,4.957537025159847,0.11319370775294728,1.208084544189007,5.989123857340358,0.13303818545827434,0.11422705146708739,-0.019610966508989927,0.5014345916218943,4.963763591758757,0.16155429421708198,0.808,1.216,5.001414564160598,0.11510639331747033,1.2143452923728528,6.073444231193446,0.11872088480882857,0.07391104712867679,0.06835657317669515,0.9572631895647885,4.809437300868087,0.13579388408190735,0.488,0.7909999999999999,3.5936817280051514,0.10768747076493235,1.1438078843547261,4.110481494353808,0.1199208945749304,0.08088872572699796,0.07236150003152052,1.249251532417802,4.895658210735336,0.13913908033317146,0.586,0.9989999999999999,4.21161329079372,0.10767322497711398,1.1602571914290793,4.8865546081617035
2003-11-09 01:51:44,0.12830523951364814,0.09814930716545281,-0.05397262651929224,0.9758497368772314,4.970970750597759,0.15293325807316818,0.762,1.182,4.982565660344689,0.11268732937605233,1.1919486581598275,5.938962453041087,0.12699614238976512,0.09197180995798102,0.13366465861842625,1.2732878989178418,5.005260415588264,0.14957421509922733,0.645,1.158,4.312240579515045,0.11235579527200744,1.1777855002884074,5.078894428308099,0.12575638458909127,0.09212613030307057,-0.07383710235019017,0.450948012932336,4.939265834314744,0.1492501440478881,0.708,1.13,4.743714014593061,0.11041730053760468,1.1868196158434632,5.629932844470589,0.12081835050539577,0.07602179568796752,-0.055666275025679446,0.3616647657058367,4.845967505634179,0.1393106147611381,0.503,0.715,3.610636568235978,0.10871273272593976,1.1530584069256635,4.163274849357721,0.1306887543337077,0.11117907751235634,0.019690533223669943,0.7137414989903843,5.042838342753953,0.1584524786725055,0.742,1.311,4.6827920031064245,0.11311869449669201,1.2124415714293553,5.67761169492317,0.13321973729185996,0.11445945507920018,-0.0036863148549968637,0.47406790773352947,5.092312521007871,0.1616386779519953,0.801,1.275,4.9554971009963795,0.1153403626367847,1.2133238004956777,6.01262257592624,0.11909502417110211,0.07214879276015847,0.09852615582050668,0.993870234987785,4.783255824720582,0.13532066204482165,0.442,0.7230000000000001,3.2663156780418228,0.10872672061793683,1.1362411065168299,3.71132214025151,0.12069651838468676,0.08105214692247308,0.07482576503019446,1.6168199672660006,4.7735460057039765,0.139883924660892,0.601,1.202,4.2964193452317705,0.1084701573633943,1.1589723260703402,4.979431122316874
2003-11-09 02:01:44,0.12910742712046486,0.09961300148131554,-0.002325880820516988,0.850376019619294,5.002368495072703,0.15392759539552753,0.752,1.174,4.885413808145865,0.11320290834946534,1.1922443102510594,5.824606815983867,0.12666521802822403,0.0931819435984797,0.03130465169887562,1.5007955595251699,4.718978032286066,0.14974788340868175,0.92,1.5870000000000002,6.143659456536013,0.11185594908619402,1.1822336529299966,7.2632409616584885,0.12551999609355927,0.09189528518080628,-0.08713951764497176,0.269426979937589,5.018383523574447,0.1489777881641342,0.784,1.0430000000000001,5.262529466045226,0.11019582809732656,1.1868849012159794,6.246016765453269,0.12091659749011183,0.07498203727613398,-0.09622452058158218,0.31749912213076126,4.833059507592667,0.13927007000795086,0.564,0.74,4.049685621381546,0.10893239672658227,1.1517862137936847,4.664372068905776,0.131180965867474,0.11074055529973102,0.01637785223453891,0.6481310890588512,5.030975863227321,0.1587121544683185,0.781,1.3210000000000002,4.9208581574380945,0.11373501248752808,1.2098718241536504,5.953607635340998,0.13247560916060352,0.11337489058715333,0.020179311914678626,0.43783606369498207,5.188233300083837,0.16044880654725238,0.586,1.067,3.6522552745035357,0.11488117697626951,1.2111573410674885,4.423455787167413,0.11805268811953709,0.07229683573963215,0.10221856258303492,0.9645766889148706,4.787335939051986,0.13450704397956675,0.488,0.757,3.6280627806684467,0.10741927890202507,1.1393814585854107,4.133747462877456,0.12066385077396356,0.08076685016398229,0.06682749122161771,1.062884022680905,4.896245668916824,0.13960556019417966,0.522,0.886,3.73910608770841,0.10858690838439708,1.156979155718303,4.3260678044980425
